Column1,                                     ,date,amount,transaction_id,rate, ,product,,,,
320,55207,30/11/2022 10:02:48,225,pos_1669802567809251225,0.01,2,pos,,,,
321,25928,3/7/2022 13:18,133,pos_1656854338561729133,0.01,2,pos,,,,
322,60968,14/10/2022 08:49:14,152,pos_1665737354203234152,0.01,2,pos,,,,
323,126307,9/11/2021 11:42,1676,pp_1636458129070546676,0.025,2,pp,,,,
324,132650,24/05/2022 08:39:36,1063,pp_1653381575716210063,0.025,2,pp,,,,
325,114582,7/9/2022 4:59,51,pr_1662526743621768051,0.03,0,pr,,,,
326,8470,10/12/2021 16:34,157,pos_1639154093601809157,0.01,2,pos,,,,
327,23436,14/06/2022 15:32:32,40,pos_1655220751603231040,0.01,2,pos,,,,
328,96908,15/11/2021 06:42:11,1570,pr_1636958531141316570,0.03,0,pr,,,,
329,99488,3/1/2022 18:46,11232323237,pr_1641235579067471987,0.03,0,pr,,,,
330,122592,24/04/2021 14:26:29,2441,pp_1619274388976014441,0.025,2,pp,,,,
331,54938,29/11/2022 15:03:26,146,pos_1669734206395461146,0.01,2,pos,,,,
332,3263,21/07/2021 03:07:04,109,pos_1626836824271612109,0.01,2,pos,,,,
333,348,31/01/2021 10:33:54,80,pos_1612089234325453080,0.01,2,pos,,,,
334,71359,26/11/2022 08:45:43,153,pos_1669452343357873153,0.01,2,pos,,,,
335,133266,8/6/2022 14:33,586,pp_1654698782211253586,0.025,2,pp,,,,
336,90438,11/7/2021 17:06,679,pr_1626023182799755679,0.03,0,pr,,,,
337,64926,31/10/2022 14:24:25,227,pos_1667226265460755227,0.01,2,pos,,,,
338,23853,17/06/2022 11:11:42,251,pos_1655464302114820251,0.01,2,pos,,,,
339,141127,10/12/2022 10:53,1338,pp_1670669629671856338,,,pp,,,,
340,4647,7/9/2021 15:40,205,pos_1631029235493101205,0.01,2,pos,,,,
341,96236,2/11/2021 18:18,624,pr_1635877128384454624,0.03,0,pr,,,,
342,7840,27/11/2021 02:28:19,129,pos_1637980098931131129,0.01,2,pos,,,,
343,139276,25/10/2022 18:51:08,102,pp_1666723867765072102,0.025,2,pp,,,,
344,61260,15/10/2022 07:30:24,125,pos_1665819024353714125,0.01,2,pos,,,,
345,8141,4/12/2021 12:51,204,pos_1638622289375231204,0.01,2,pos,,,,
346,65615,3/11/2022 6:26,205,pos_1667456781547408205,0.01,2,pos,,,,
347,23534,15/06/2022 08:19:39,79,pos_1655281178566363079,0.01,2,pos,,,,
348,26336,6/7/2022 9:15,157,pos_1657098950114488157,0.01,2,pos,,,,
349,113446,20/08/2022 11:06:08,2617,pr_1660993568085635617,0.03,0,pr,,,,
350,109391,16/06/2022 13:55:14,589,pr_1655387714487025589,0.03,0,pr,,,,
351,36540,8/9/2022 10:25,209,pos_1662632704860268209,0.01,2,pos,,,,
352,125529,4/10/2021 12:16,913,pp_1633349770430554913,0.025,2,pp,,,,
353,93941,18/09/2021 18:18:47,1348,pr_1631989127005580348,0.03,0,pr,,,,
354,67381,11/11/2022 9:23,128,pos_1668158610178427128,0.01,2,pos,,,,
355,88086,21/05/2021 06:42:40,1327,pr_1621579360159520327,0.03,0,pr,,,,
356,92498,21/08/2021 12:40:53,650,pr_1629549653420904650,0.03,0,pr,,,,
357,100924,30/01/2022 21:04:05,665,pr_1643576644578292665,0.03,0,pr,,,,
358,13936,9/3/2022 12:09,63,pos_1646827774647344063,0.01,2,pos,,,,
359,124234,30/07/2021 05:28:19,178,pp_1627622898602813178,0.025,2,pp,,,,
360,59239,6/10/2022 14:41,174,pos_1665067295171358174,0.01,2,pos,,,,
361,71094,25/11/2022 07:23:16,218,pos_1669360995596003218,0.01,2,pos,,,,
362,81427,30/12/2022 04:52:01,140,pos_1672375921011600140,0.01,2,pos,,,,
363,33333,21/08/2022 05:04:44,77,pos_1661058284470039077,0.01,2,pos,,,,
364,113872,26/08/2022 14:17:56,1894,pr_1661523475973194894,0.03,0,pr,,,,
365,69828,21/11/2022 04:54:34,74,pos_1669006474117051074,0.01,2,pos,,,,
366,90770,17/07/2021 01:19:03,2057,pr_1626484742691000057,0.03,0,pr,,,,
367,61373,16/10/2022 09:53:07,247,pos_1665913986896292247,0.01,2,pos,,,,
368,103980,23/03/2022 21:14:29,2443,pr_1648070069318964443,0.03,0,pr,,,,
369,40506,29/09/2022 10:48:23,93,pos_1664448503342781093,0.01,2,pos,,,,
370,27877,17/07/2022 12:00:15,217,pos_1658059215296730217,0.01,2,pos,,,,
371,60816,13/10/2022 05:59:32,111,pos_1665640771555009111,0.01,2,pos,,,,
372,113811,25/08/2022 13:54:07,1404,pr_1661435647376401404,0.03,0,pr,,,,
373,133868,24/06/2022 08:24:32,387,pp_1656059072198074387,0.025,2,pp,,,,
374,92502,22/08/2021 15:27:06,1624,pr_1629646026251715624,0.03,0,pr,,,,
375,24977,26/06/2022 18:13:30,230,pos_1656267209734586230,0.01,2,pos,,,,
376,30461,3/8/2022 13:28,234,pos_1659533283062322234,0.01,2,pos,,,,
377,12106,10/2/2022 8:11,214,pos_1644480680009512214,0.01,2,pos,,,,
378,93281,5/9/2021 6:20,286,pr_1630822814981174286,0.03,0,pr,,,,
379,110411,2/7/2022 11:21,94,pr_1656760887141426094,0.03,0,pr,,,,
380,98190,10/12/2021 9:07,2511,pr_1639127245142425511,0.03,0,pr,,,,
381,76182,13/12/2022 13:48:01,157,pos_1670939280653343157,0.01,2,pos,,,,
382,81878,31/12/2022 07:32:41,144,pos_1672471961032795144,0.01,2,pos,,,,
383,106669,4/5/2022 12:14,422,pr_1651666461597619422,0.03,0,pr,,,,
384,101585,10/2/2022 6:52,168,pr_1644475955267098168,0.03,0,pr,,,,
385,68627,16/11/2022 14:37:14,305,pos_1668609434419272305,0.01,2,pos,,,,
386,103328,14/03/2022 10:34:46,3686,pr_1647254085584502686,0.03,0,pr,,,,
387,89410,19/06/2021 08:03:03,535,pr_1624089783391327535,0.03,0,pr,,,,
388,115879,29/09/2022 20:34:53,2160,pr_1664483693330873160,0.03,0,pr,,,,
389,26071,4/7/2022 12:26,82,pos_1656937592514710082,0.01,2,pos,,,,
390,81255,29/12/2022 21:08:14,221,pos_1672348094258896221,0.01,2,pos,,,,
391,67673,12/11/2022 7:48,214,pos_1668239338718981214,0.01,2,pos,,,,
392,27775,16/07/2022 06:06:08,206,pos_1657951567876306206,0.01,2,pos,,,,
393,135929,13/08/2022 15:13:38,1511,pp_1660403618441467511,0.025,2,pp,,,,
394,87171,3/5/2021 14:08,2071,pr_1620050927747275071,0.03,0,pr,,,,
395,69867,21/11/2022 12:09:59,216,pos_1669032598605235216,0.01,2,pos,,,,
396,52851,22/11/2022 16:21:36,120,pos_1669134096262672120,0.01,2,pos,,,,
397,16645,10/4/2022 7:50,13,pos_1649577041866621013,0.01,2,pos,,,,
398,84046,19/02/2021 13:40:38,1139,pr_1613742037974967139,0.03,0,pr,,,,
399,38101,17/09/2022 07:07:38,154,pos_1663398458194278154,,,pos,,,,
400,114834,12/9/2022 16:41,1232323238,pr_1663000883347000988,0.03,0,pr,,,,
401,81755,31/12/2022 11:57:40,135,pos_1672487860439743135,0.01,2,pos,,,,
402,73118,3/12/2022 7:44,195,pos_1670053454496841195,0.01,2,pos,,,,
403,49929,10/11/2022 7:34,7,pos_1668065669490158007,0.01,2,pos,,,,
404,13619,4/3/2022 12:45,70,pos_1646397922561827070,0.01,2,pos,,,,
405,8569,12/12/2021 16:14,127,pos_1639325661909242127,0.01,2,pos,,,,
406,67725,12/11/2022 10:29,215,pos_1668248995226185215,0.01,2,pos,,,,
407,13528,2/3/2022 9:07,195,pos_1646212070940301195,0.01,2,pos,,,,
408,53344,24/11/2022 05:18:51,133,pos_1669267130551690133,0.01,2,pos,,,,
409,91718,5/8/2021 13:38,765,pr_1628170700584088765,0.03,0,pr,,,,
410,111603,21/07/2022 02:01:22,637,pr_1658368881940889637,0.03,0,pr,,,,
411,47810,1/11/2022 4:52,19,pos_1667278320723961019,0.01,2,pos,,,,
412,81392,30/12/2022 11:59:29,139,pos_1672401568954577139,0.01,2,pos,,,,
413,112080,28/07/2022 12:32:56,1072,pr_1659011576421589072,0.03,0,pr,,,,
414,119698,5/12/2022 15:09,196,pr_1670252942719400196,0.03,0,pr,,,,
415,23285,12/6/2022 16:37,55,pos_1655051841099543055,0.01,2,pos,,,,
416,36311,7/9/2022 16:37,311,pos_1662568670848468311,0.01,2,pos,,,,
417,130195,30/03/2022 14:59:22,2018,pp_1648652362160841018,0.025,2,pp,,,,
418,10534,16/01/2022 13:12:26,352,pos_1642338746369028352,0.01,2,pos,,,,
419,133528,13/06/2022 07:22:37,1478,pp_1655104957030264478,0.025,2,pp,,,,
420,87758,14/05/2021 01:43:56,1884,pr_1620956636055540884,0.03,0,pr,,,,
421,69917,21/11/2022 20:33:26,66,pos_1669062805696168066,0.01,2,pos,,,,
422,116780,14/10/2022 19:26:58,808,pr_1665775618325900808,0.03,0,pr,,,,
423,89418,20/06/2021 12:17:58,1379,pr_1624191478240885379,0.03,0,pr,,,,
424,85262,20/03/2021 00:32:58,651,pr_1616200377673370651,0.03,0,pr,,,,
425,101511,9/2/2022 8:07,951,pr_1644394070782173951,0.03,0,pr,,,,
426,73646,4/12/2022 14:57,233,pos_1670165823962386233,0.01,2,pos,,,,
427,101862,16/02/2022 07:42:49,2633,pr_1644997368746667633,0.03,0,pr,,,,
428,29724,29/07/2022 07:55:11,93,pos_1659081310641551093,0.01,2,pos,,,,
429,106325,30/04/2022 16:03:45,1167,pr_1651334625006529167,0.03,0,pr,,,,
430,19940,14/05/2022 10:56:25,167,pos_1652525784904617167,0.01,2,pos,,,,
431,35995,5/9/2022 12:07,30,pos_1662379653149784030,0.01,2,pos,,,,
432,45035,20/10/2022 09:46:03,61,pos_1666259162546845061,0.01,2,pos,,,,
433,10461,15/01/2022 05:00:49,156,pos_1642222848675930156,0.01,2,pos,,,,
434,95451,18/10/2021 20:35:07,1308,pr_1634589307076258308,0.03,0,pr,,,,
435,73523,4/12/2022 17:58,29,pos_1670176684887550029,0.01,2,pos,,,,
436,5709,8/10/2021 16:33,120,pos_1633710791299450120,0.01,2,pos,,,,
437,14357,14/03/2022 14:07:42,115,pos_1647266861987852115,0.01,2,pos,,,,
438,52795,22/11/2022 13:03:34,129,pos_1669122213912849129,0.01,2,pos,,,,
439,32030,13/08/2022 17:14:24,22,pos_1660410863671069022,0.01,2,pos,,,,
440,95779,25/10/2021 10:15:00,137,pr_1635156899884980137,0.03,0,pr,,,,
441,138324,1/10/2022 13:22,1509,pp_1664630569449551509,0.025,2,pp,,,,
442,132381,18/05/2022 09:27:19,338,pp_1652866038956455338,0.025,2,pp,,,,
443,126290,8/11/2021 8:31,794,pp_1636360296527087794,0.025,2,pp,,,,
444,10704,19/01/2022 10:42:28,26,pos_1642588948113707026,0.01,2,pos,,,,
445,30508,3/8/2022 2:07,246,pos_1659492434249432246,0.01,2,pos,,,,
446,25690,1/7/2022 16:55,42,pos_1656694520849006042,0.01,2,pos,,,,
447,34820,29/08/2022 14:53:50,246,pos_1661784829711976246,0.01,2,pos,,,,
448,74870,8/12/2022 10:05,85,pos_1670493927640819085,0.01,2,pos,,,,
449,60979,14/10/2022 18:10:11,75,pos_1665771010811775075,0.01,2,pos,,,,
450,88557,1/6/2021 1:42,2130,pr_1622511764111891130,0.03,0,pr,,,,
451,5605,5/10/2021 21:52,172,pos_1633470735893983172,0.01,2,pos,,,,
452,126119,29/10/2021 05:52:58,854,pp_1635486777709051854,0.025,2,pp,,,,
453,6324,24/10/2021 21:11:10,248,pos_1635109870151663248,0.01,2,pos,,,,
454,734,4/3/2021 12:08,7,pos_1614859702872705007,0.01,2,pos,,,,
455,19798,13/05/2022 18:51:44,46,pos_1652467903539215046,0.01,2,pos,,,,
456,114432,4/9/2022 12:55,735,pr_1662296122387787735,0.03,0,pr,,,,
457,118689,17/11/2022 09:31:02,1128,pr_1668677462421014128,0.03,0,pr,,,,
458,128440,9/2/2022 12:54,268,pp_1644411248991268268,0.025,2,pp,,,,
459,47981,2/11/2022 15:27,112,pos_1667402867994635112,0.01,2,pos,,,,
460,79642,24/12/2022 10:17:21,359,pos_1671877041258591359,0.01,2,pos,,,,
461,91432,30/07/2021 17:53:42,1319,pr_1627667621817223319,0.03,0,pr,,,,
462,111343,18/07/2022 16:07:11,1227,pr_1658160430706881227,0.03,0,pr,,,,
463,94246,24/09/2021 10:58:44,464,pr_1632481123690307464,0.03,0,pr,,,,
464,122034,13/03/2021 18:19:57,1013,pp_1615659597440010013,0.025,2,pp,,,,
465,53212,23/11/2022 08:24:29,182,pos_1669191869275755182,0.01,2,pos,,,,
466,17698,22/04/2022 08:17:38,70,pos_1650615457753348070,0.01,2,pos,,,,
467,3637,4/8/2021 13:23,95,pos_1628083389179465095,0.01,2,pos,,,,
468,92857,28/08/2021 19:23:49,751,pr_1630178628583572751,0.03,0,pr,,,,
469,91461,31/07/2021 05:23:42,1839,pr_1627709022466490839,0.03,0,pr,,,,
470,77933,19/12/2022 14:42:55,149,pos_1671460975467288149,0.01,2,pos,,,,
471,2873,4/7/2021 15:28,44,pos_1625412495605520044,0.01,2,pos,,,,
472,112947,11/8/2022 19:48,1031,pr_1660247287962393031,0.03,0,pr,,,,
473,97321,23/11/2021 11:51:24,850,pr_1637668284463599850,0.03,0,pr,,,,
474,127489,31/12/2021 01:35:06,1322,pp_1640914506329652322,0.025,2,pp,,,,
475,2426,13/06/2021 08:31:50,82,pos_1623573109593132082,0.01,2,pos,,,,
476,83885,15/02/2021 06:37:42,547,pr_1613371061770304547,0.03,0,pr,,,,
477,113564,21/08/2022 18:47:39,1091,pr_1661107659448075091,0.03,0,pr,,,,
478,6353,25/10/2021 22:28:49,58,pos_1635200929220707058,0.01,2,pos,,,,
479,95924,28/10/2021 22:27:47,112,pr_1635460067286283112,0.03,0,pr,,,,
480,128074,25/01/2022 02:21:29,151,pp_1643077288825046151,0.025,2,pp,,,,
481,131805,7/5/2022 15:27,971,pp_1651937258939716971,0.025,2,pp,,,,
482,71046,25/11/2022 16:23:37,226,pos_1669393417433344226,0.01,2,pos,,,,
483,79902,25/12/2022 16:15:38,78,pos_1671984938349323078,0.01,2,pos,,,,
484,124657,21/08/2021 20:44:24,544,pp_1629578664464668544,0.025,2,pp,,,,
485,103927,22/03/2022 13:49:19,1639,pr_1647956958842406639,0.03,0,pr,,,,
486,20541,20/05/2022 11:38:58,201,pos_1653046738185724201,0.01,2,pos,,,,
487,5647,6/10/2021 7:23,7,pos_1633504992282600007,0.01,2,pos,,,,
488,45159,20/10/2022 09:11:09,130,pos_1666257068700849130,0.01,2,pos,,,,
489,52316,20/11/2022 12:19:42,197,pos_1668946782300312197,0.01,2,pos,,,,
490,58087,30/09/2022 10:10:42,162,pos_1664532641564304162,0.01,2,pos,,,,
491,27555,15/07/2022 13:10:39,320,pos_1657890639363665320,0.01,2,pos,,,,
492,71503,27/11/2022 04:03:20,203,pos_1669521800252842203,0.01,2,pos,,,,
493,19142,7/5/2022 17:48,70,pos_1651945729403747070,0.01,2,pos,,,,
494,128954,25/02/2022 10:46:45,813,pp_1645786005050658813,0.025,2,pp,,,,
495,113166,15/08/2022 09:52:29,274,pr_1660557148758985274,0.03,0,pr,,,,
496,100803,28/01/2022 00:57:45,95,pr_1643331464793278095,0.03,0,pr,,,,
497,111564,20/07/2022 00:57:11,350,pr_1658278630509884350,0.03,0,pr,,,,
498,128614,16/02/2022 06:01:01,216,pp_1644991260803846216,0.025,2,pp,,,,
499,117970,4/11/2022 14:57,496,pr_1667573849525515496,0.03,0,pr,,,,
500,39968,26/09/2022 13:14:19,213,pos_1664198058511135213,0.01,2,pos,,,,
501,13995,10/3/2022 9:17,213,pos_1646903830923996213,0.01,2,pos,,,,
502,95558,20/10/2021 14:05:10,3093,pr_1634738709934302093,0.03,0,pr,,,,
503,53172,23/11/2022 11:47:17,184,pos_1669204037251370184,0.01,2,pos,,,,
504,94294,25/09/2021 07:40:27,1092,pr_1632555627123250092,0.03,0,pr,,,,
505,49280,7/11/2022 3:20,186,pos_1667791231699760186,0.01,2,pos,,,,
506,140385,21/11/2022 15:27:58,906,pp_1669044477680833906,0.025,2,pp,,,,
507,801,9/3/2021 9:34,68,pos_1615282445057948068,0.01,2,pos,,,,
508,21758,31/05/2022 11:02:37,197,pos_1653994957281223197,0.01,2,pos,,,,
509,132614,23/05/2022 14:47:47,2284,pp_1653317266693925284,0.025,2,pp,,,,
510,126646,25/11/2021 10:03:32,756,pp_1637834612184375756,0.025,2,pp,,,,
511,91610,3/8/2021 5:53,3271,pr_1627969992948170271,0.03,0,pr,,,,
512,124885,31/08/2021 13:41:25,379,pp_1630417284951863379,0.025,2,pp,,,,
513,136468,25/08/2022 09:43:14,495,pp_1661420593723779495,0.025,2,pp,,,,
514,85949,4/4/2021 11:17,2689,pr_1617535028184938689,0.03,0,pr,,,,
515,72904,2/12/2022 18:28,186,pos_1670005696454449186,0.01,2,pos,,,,
516,46132,25/10/2022 06:39:30,175,pos_1666679969538618175,0.01,2,pos,,,,
517,125178,17/09/2021 04:01:32,94,pp_1631851291882715094,0.025,2,pp,,,,
518,3528,31/07/2021 13:13:36,157,pos_1627737216044196157,0.01,2,pos,,,,
519,110323,1/7/2022 18:42,1076,pr_1656700979133948076,0.03,0,pr,,,,
520,33034,19/08/2022 07:58:14,61,pos_1660895894485455061,0.01,2,pos,,,,
521,137769,19/09/2022 17:15:07,544,pp_1663607707004837544,0.025,2,pp,,,,
522,58407,2/10/2022 9:41,63,pos_1664703682711916063,0.01,2,pos,,,,
523,10497,16/01/2022 09:36:52,164,pos_1642325811903210164,0.01,2,pos,,,,
524,37839,15/09/2022 10:29:32,210,pos_1663237771519091210,,,pos,,,,
525,73396,4/12/2022 6:38,175,pos_1670135882078597175,0.01,2,pos,,,,
526,64056,27/10/2022 17:12:24,232,pos_1666890744459909232,0.01,2,pos,,,,
527,33392,21/08/2022 10:23:21,219,pos_1661077401082255219,0.01,2,pos,,,,
528,121333,7/1/2021 15:15,767,pp_1610032528747023767,0.025,2,pp,,,,
529,63319,24/10/2022 07:38:33,163,pos_1666597113092693163,0.01,2,pos,,,,
530,43559,13/10/2022 09:04:00,281,pos_1665651839647265281,0.01,2,pos,,,,
531,45337,21/10/2022 13:44:35,60,pos_1666359875314057060,0.01,2,pos,,,,
532,28701,22/07/2022 14:10:40,225,pos_1658499040079118225,0.01,2,pos,,,,
533,78379,20/12/2022 16:40:06,176,pos_1671554406289737176,0.01,2,pos,,,,
534,81330,30/12/2022 08:19:08,73,pos_1672388348347710073,0.01,2,pos,,,,
535,125109,14/09/2021 16:07:04,2007,pp_1631635623995285007,0.025,2,pp,,,,
536,15878,1/4/2022 6:28,54,pos_1648794513724426054,0.01,2,pos,,,,
537,43536,13/10/2022 16:45:44,25,pos_1665679543722562025,0.01,2,pos,,,,
538,3841,11/8/2021 8:27,191,pos_1628670431258045191,0.01,2,pos,,,,
539,35234,1/9/2022 7:19,206,pos_1662016747509152206,0.01,2,pos,,,,
540,115364,20/09/2022 13:09:35,1007,pr_1663679375423404007,0.03,0,pr,,,,
541,85536,25/03/2021 05:36:07,1202,pr_1616650566985475202,0.03,0,pr,,,,
542,140828,2/12/2022 12:36,1517,pp_1669984592397857517,0.025,2,pp,,,,
543,140256,18/11/2022 10:58:04,540,pp_1668769084210352540,0.025,2,pp,,,,
544,10680,19/01/2022 17:52:50,244,pos_1642614769612613244,0.01,2,pos,,,,
545,66330,6/11/2022 10:43,178,pos_1667731397872873178,0.01,2,pos,,,,
546,137454,13/09/2022 16:55:20,1490,pp_1663088120214402490,0.025,2,pp,,,,
547,35933,5/9/2022 8:53,128,pos_1662368034205622128,0.01,2,pos,,,,
548,27114,12/7/2022 22:26,138,pos_1657664816846879138,0.01,2,pos,,,,
549,52538,21/11/2022 08:22:44,153,pos_1669018963595210153,0.01,2,pos,,,,
550,73684,5/12/2022 3:06,134,pos_1670209581725209134,0.01,2,pos,,,,
551,109524,18/06/2022 12:43:30,1776,pr_1655556210354146776,0.03,0,pr,,,,
552,78227,20/12/2022 09:26:54,219,pos_1671528414445297219,0.01,2,pos,,,,
553,79787,25/12/2022 10:37:05,81,pos_1671964625453610081,0.01,2,pos,,,,
554,84030,19/02/2021 12:00:01,1433,pr_1613736001413854433,0.03,0,pr,,,,
555,136359,23/08/2022 13:15:23,1316,pp_1661260522879068316,0.025,2,pp,,,,
556,131769,6/5/2022 21:34,849,pp_1651872876556963849,0.025,2,pp,,,,
557,62583,21/10/2022 20:44:25,307,pos_1666385065365673307,0.01,2,pos,,,,
558,29513,28/07/2022 13:37:08,224,pos_1659015427573501224,0.01,2,pos,,,,
559,17096,15/04/2022 15:44:39,59,pos_1650037478511190059,0.01,2,pos,,,,
560,25322,28/06/2022 14:22:11,172,pos_1656426130572706172,0.01,2,pos,,,,
561,39645,25/09/2022 11:22:35,84,pos_1664104955497695084,0.01,2,pos,,,,
562,114415,3/9/2022 14:25,35,pr_1662215144622566035,0.03,0,pr,,,,
563,109218,13/06/2022 06:49:39,764,pr_1655102978954270764,0.03,0,pr,,,,
564,83131,29/01/2021 14:07:33,126,pr_1611929253418264126,0.03,0,pr,,,,
565,134205,2/7/2022 15:34,1352,pp_1656776039709496352,0.025,2,pp,,,,
566,67511,11/11/2022 15:39,321,pos_1668181169164152321,0.01,2,pos,,,,
567,46839,28/10/2022 13:21:38,120,pos_1666963297689342120,0.01,2,pos,,,,
568,76517,14/12/2022 16:36:15,124,pos_1671035775486431124,0.01,2,pos,,,,
569,137547,15/09/2022 10:30:20,1142,pp_1663237820110741142,0.025,2,pp,,,,
570,50906,14/11/2022 22:47:43,173,pos_1668466063441546173,0.01,2,pos,,,,
571,127787,15/01/2022 14:00:15,168,pp_1642255215417283168,0.025,2,pp,,,,
572,93647,12/9/2021 10:11,557,pr_1631441488529786557,0.03,0,pr,,,,
573,79210,23/12/2022 17:00:11,257,pos_1671814810812820257,0.01,2,pos,,,,
574,101558,10/2/2022 16:52,702,pr_1644511919838742702,0.03,0,pr,,,,
575,129591,14/03/2022 10:31:08,185,pp_1647253868443448185,0.025,2,pp,,,,
576,66066,5/11/2022 18:13,116,pos_1667672025648352116,0.01,2,pos,,,,
577,67118,10/11/2022 6:14,154,pos_1668060888884671154,0.01,2,pos,,,,
578,39648,25/09/2022 11:57:38,177,pos_1664107058096397177,0.01,2,pos,,,,
579,32282,14/08/2022 14:35:43,143,pos_1660487742738269143,0.01,2,pos,,,,
580,39534,24/09/2022 09:31:30,177,pos_1664011889741429177,0.01,2,pos,,,,
581,105355,15/04/2022 01:32:14,1494,pr_1649986333845532494,0.03,0,pr,,,,
582,7351,17/11/2021 13:54:14,88,pos_1637157253817702088,0.01,2,pos,,,,
583,110036,26/06/2022 09:04:20,661,pr_1656234259553916661,0.03,0,pr,,,,
584,80703,28/12/2022 13:22:05,228,pos_1672233725348599228,0.01,2,pos,,,,
585,93554,10/9/2021 22:39,268,pr_1631313594316279268,0.03,0,pr,,,,
586,59870,8/10/2022 19:54,227,pos_1665258857312193227,0.01,2,pos,,,,
587,107508,17/05/2022 09:06:06,1402,pr_1652778365914240402,0.03,0,pr,,,,
588,56560,5/12/2022 5:50,220,pos_1670219422413474220,0.01,2,pos,,,,
589,49008,6/11/2022 14:05,232,pos_1667743541364236232,0.01,2,pos,,,,
590,73980,5/12/2022 14:28,186,pos_1670250517600732186,0.01,2,pos,,,,
591,79396,23/12/2022 14:10:50,297,pos_1671804649587676297,0.01,2,pos,,,,
592,75468,10/12/2022 11:38,284,pos_1670672284702176284,0.01,2,pos,,,,
593,108689,4/6/2022 14:03,225,pr_1654351406053265225,0.03,0,pr,,,,
594,58180,1/10/2022 10:02,56,pos_1664618529001113056,0.01,2,pos,,,,
595,48786,5/11/2022 3:37,24,pos_1667619420145119024,0.01,2,pos,,,,
596,6517,29/10/2021 16:36:00,106,pos_1635525359717134106,0.01,2,pos,,,,
597,28245,19/07/2022 15:11:07,83,pos_1658243466532104083,0.01,2,pos,,,,
598,69533,20/11/2022 19:29:37,122,pos_1668972577425696122,0.01,2,pos,,,,
599,88840,7/6/2021 12:57,2115,pr_1623070646990921115,0.03,0,pr,,,,
600,110912,11/7/2022 11:05,1603,pr_1657537552280791603,0.03,0,pr,,,,
601,27312,13/07/2022 17:25:30,70,pos_1657733129986004070,0.01,2,pos,,,,
602,20986,24/05/2022 17:16:12,147,pos_1653412571983577147,0.01,2,pos,,,,
603,1341,16/04/2021 13:13:00,239,pos_1618578780327724239,0.01,2,pos,,,,
604,10714,19/01/2022 20:00:50,89,pos_1642622450059342089,0.01,2,pos,,,,
605,59684,8/10/2022 11:49,133,pos_1665229775860875133,0.01,2,pos,,,,
606,8775,16/12/2021 17:12:52,104,pos_1639674772171629104,0.01,2,pos,,,,
607,72838,2/12/2022 7:53,273,pos_1669967592636016273,0.01,2,pos,,,,
608,56778,6/12/2022 12:35,59,pos_1670330099794113059,0.01,2,pos,,,,
609,38093,17/09/2022 07:44:59,226,pos_1663400699178045226,,,pos,,,,
610,97523,26/11/2021 11:28:30,1107,pr_1637926109939047107,0.03,0,pr,,,,
611,50876,14/11/2022 12:45:52,339,pos_1668429952132573339,0.01,2,pos,,,,
612,118898,21/11/2022 07:24:26,1278,pr_1669015466424240278,0.03,0,pr,,,,
613,95454,18/10/2021 11:15:18,491,pr_1634555718308176491,0.03,0,pr,,,,
614,16189,5/4/2022 13:48,64,pos_1649166535212047064,0.01,2,pos,,,,
615,47976,2/11/2022 15:02,345,pos_1667401360258947345,0.01,2,pos,,,,
616,137912,23/09/2022 13:03:25,1256,pp_1663938204931501256,0.025,2,pp,,,,
617,107420,16/05/2022 11:11:52,1182,pr_1652699512254846182,0.03,0,pr,,,,
618,97708,30/11/2021 20:23:01,907,pr_1638303781054487907,0.03,0,pr,,,,
619,56458,5/12/2022 17:31,71,pos_1670261516740378071,0.01,2,pos,,,,
620,25536,30/06/2022 15:56:04,264,pos_1656604563775529264,0.01,2,pos,,,,
621,130564,8/4/2022 13:19,21,pp_1649423986192994021,0.025,2,pp,,,,
622,138053,26/09/2022 08:52:57,208,pp_1664182377481503208,0.025,2,pp,,,,
623,597,21/02/2021 10:09:32,123232323,pos_1613902172020155098,0.01,2,pos,,,,
624,44151,16/10/2022 10:55:08,88,pos_1665917708056209088,0.01,2,pos,,,,
